#####################################################################
# Alchemist log file - simulation started at: 2020-02-09T07:30+0000 #
#####################################################################
# seed = 62.0, taskFrequency = 2.4E-4, cloudcost = 6.0, algorithm = false
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
2.003808500302469 NaN 0.0 0.0 0.0 0.0 0.0 
4.003808500302469 NaN 0.0 0.0 0.0 0.0 0.0 
6.003808500302469 NaN 0.0 0.0 0.0 0.0 0.0 
8.003808500302469 NaN 0.0 0.0 0.0 0.0 0.0 
10.003808500302469 NaN 1.0 1.0 0.0 0.0 0.0 
12.003808500302469 NaN 1.0 1.0 0.0 0.0 0.0 
14.003808500302469 NaN 1.0 1.0 0.0 0.0 0.0 
16.00380850030247 NaN 2.0 2.0 0.0 0.0 0.0 
18.00380850030247 NaN 2.0 2.0 0.0 0.0 0.0 
20.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
22.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
24.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
26.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
28.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
30.00380850030247 NaN 3.0 3.0 0.0 0.0 0.0 
32.00380850030247 NaN 4.0 4.0 0.0 0.0 0.0 
34.00380850030247 NaN 4.0 4.0 0.0 0.0 0.0 
36.00380850030247 2.0 4.0 4.0 1.0 0.0 20.0 
38.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
40.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
42.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
44.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
46.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
48.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
50.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
52.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
54.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
56.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
58.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
60.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
62.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
64.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
66.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
68.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
70.00380850030247 2.0 4.0 5.0 1.0 0.0 20.0 
72.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
74.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
76.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
78.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
80.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
82.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
84.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
86.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
88.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
90.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
92.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
94.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
96.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
98.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
100.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
102.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
104.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
106.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
108.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
110.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
112.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
114.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
116.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
118.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
120.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
122.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
124.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
126.00380850030247 2.0 5.0 6.0 1.0 0.0 20.0 
128.00380850030245 2.0 5.0 6.0 1.0 0.0 20.0 
130.00380850030245 2.0 5.0 6.0 1.0 0.0 20.0 
132.00380850030245 2.0 5.0 6.0 1.0 0.0 20.0 
134.00380850030245 2.0 5.0 6.0 1.0 0.0 20.0 
136.00380850030245 4.0 5.0 6.0 1.0 1.0 147.0 
138.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
140.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
142.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
144.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
146.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
148.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
150.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
152.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
154.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
156.00380850030245 4.0 4.0 6.0 1.0 1.0 147.0 
